FilePath,CodeLines,CommentLines,BlankLines,TotalLines,CommentDensityPct
.\server\src\main\java\io\crate\types\UncheckedObjectType.java,81,26,19,126,20.634920634920636
.\server\src\main\java\io\crate\types\UndefinedType.java,111,20,26,157,12.738853503184714
.\server\src\main\java\io\crate\types\UUIDType.java,245,22,47,314,7.006369426751593
.\server\src\main\java\io\crate\udc\ping\PingTask.java,121,22,23,166,13.25301204819277
.\server\src\main\java\io\crate\udc\service\UDCService.java,70,21,17,108,19.444444444444443
.\server\src\main\java\org\elasticsearch\action\ActionListener.java,140,71,23,234,30.34188034188034
.\server\src\main\java\org\elasticsearch\action\ActionListenerResponseHandler.java,49,22,12,83,26.50602409638554
.\server\src\main\java\org\elasticsearch\action\ActionModule.java,209,32,18,259,12.355212355212355
.\server\src\main\java\org\elasticsearch\action\ActionRunnable.java,35,46,11,92,50.0
.\server\src\main\java\org\elasticsearch\action\ActionType.java,27,30,10,67,44.776119402985074
.\server\src\main\java\org\elasticsearch\action\admin\cluster\configuration\AddVotingConfigExclusionsRequest.java,157,49,27,233,21.030042918454935
.\server\src\main\java\org\elasticsearch\action\admin\cluster\configuration\AddVotingConfigExclusionsResponse.java,14,22,7,43,51.16279069767442
.\server\src\main\java\org\elasticsearch\action\admin\cluster\configuration\ClearVotingConfigExclusionsRequest.java,42,41,12,95,43.1578947368421
.\server\src\main\java\org\elasticsearch\action\admin\cluster\configuration\ClearVotingConfigExclusionsResponse.java,14,22,6,42,52.38095238095238
.\server\src\main\java\org\elasticsearch\action\admin\cluster\configuration\TransportAddVotingConfigExclusions.java,121,18,29,168,10.714285714285714
.\server\src\main\java\org\elasticsearch\action\admin\cluster\configuration\TransportClearVotingConfigExclusions.java,123,19,23,165,11.515151515151516
.\server\src\main\java\org\elasticsearch\action\admin\cluster\health\ClusterHealthRequest.java,141,48,27,216,22.22222222222222
.\server\src\main\java\org\elasticsearch\action\admin\cluster\health\ClusterHealthResponse.java,133,38,30,201,18.90547263681592
.\server\src\main\java\org\elasticsearch\action\admin\cluster\health\TransportClusterHealth.java,299,27,38,364,7.417582417582418
.\server\src\main\java\org\elasticsearch\action\admin\cluster\node\stats\NodesStatsRequest.java,18,18,7,43,41.86046511627907
.\server\src\main\java\org\elasticsearch\action\admin\cluster\node\stats\NodesStatsResponse.java,16,18,7,41,43.90243902439025
.\server\src\main\java\org\elasticsearch\action\admin\cluster\node\stats\NodeStats.java,38,18,13,69,26.08695652173913
.\server\src\main\java\org\elasticsearch\action\admin\cluster\node\stats\TransportNodesStats.java,71,18,18,107,16.822429906542055
.\server\src\main\java\org\elasticsearch\action\admin\cluster\repositories\delete\DeleteRepositoryRequest.java,29,38,12,79,48.10126582278481
.\server\src\main\java\org\elasticsearch\action\admin\cluster\repositories\delete\TransportDeleteRepository.java,53,21,13,87,24.137931034482758
.\server\src\main\java\org\elasticsearch\action\admin\cluster\repositories\put\AlterRepositoryRequest.java,50,34,16,100,34.0
.\server\src\main\java\org\elasticsearch\action\admin\cluster\repositories\put\PutRepositoryRequest.java,47,24,12,83,28.91566265060241
.\server\src\main\java\org\elasticsearch\action\admin\cluster\repositories\put\TransportAlterRepository.java,51,21,14,86,24.41860465116279
.\server\src\main\java\org\elasticsearch\action\admin\cluster\repositories\put\TransportPutRepository.java,53,21,14,88,23.863636363636363
.\server\src\main\java\org\elasticsearch\action\admin\cluster\reroute\ClusterRerouteAction.java,9,18,5,32,56.25
.\server\src\main\java\org\elasticsearch\action\admin\cluster\reroute\ClusterRerouteRequest.java,80,56,19,155,36.12903225806452
.\server\src\main\java\org\elasticsearch\action\admin\cluster\reroute\ClusterRerouteResponse.java,33,24,10,67,35.82089552238806
.\server\src\main\java\org\elasticsearch\action\admin\cluster\reroute\TransportClusterRerouteAction.java,96,19,18,133,14.285714285714286
.\server\src\main\java\org\elasticsearch\action\admin\cluster\settings\ClusterUpdateSettingsAction.java,9,18,5,32,56.25
.\server\src\main\java\org\elasticsearch\action\admin\cluster\settings\ClusterUpdateSettingsRequest.java,83,45,19,147,30.612244897959183
.\server\src\main\java\org\elasticsearch\action\admin\cluster\settings\ClusterUpdateSettingsResponse.java,46,21,12,79,26.582278481012658
.\server\src\main\java\org\elasticsearch\action\admin\cluster\settings\SettingsUpdater.java,104,50,21,175,28.571428571428573
.\server\src\main\java\org\elasticsearch\action\admin\cluster\settings\TransportClusterUpdateSettingsAction.java,147,33,25,205,16.097560975609756
.\server\src\main\java\org\elasticsearch\action\admin\cluster\snapshots\create\CreateSnapshotRequest.java,213,135,40,388,34.79381443298969
.\server\src\main\java\org\elasticsearch\action\admin\cluster\snapshots\create\CreateSnapshotResponse.java,44,26,13,83,31.325301204819276
.\server\src\main\java\org\elasticsearch\action\admin\cluster\snapshots\create\TransportCreateSnapshot.java,66,24,13,103,23.300970873786408
.\server\src\main\java\org\elasticsearch\action\admin\cluster\snapshots\delete\DeleteSnapshotRequest.java,53,48,15,116,41.37931034482759
.\server\src\main\java\org\elasticsearch\action\admin\cluster\snapshots\delete\TransportDeleteSnapshot.java,50,22,13,85,25.88235294117647
.\server\src\main\java\org\elasticsearch\action\admin\cluster\snapshots\restore\RestoreClusterStateListener.java,48,25,10,83,30.120481927710845
.\server\src\main\java\org\elasticsearch\action\admin\cluster\snapshots\restore\RestoreSnapshotRequest.java,227,66,34,327,20.18348623853211
.\server\src\main\java\org\elasticsearch\action\admin\cluster\snapshots\restore\RestoreSnapshotResponse.java,40,26,12,78,33.333333333333336
.\server\src\main\java\org\elasticsearch\action\admin\cluster\snapshots\restore\TableOrPartition.java,17,20,7,44,45.45454545454545
.\server\src\main\java\org\elasticsearch\action\admin\cluster\snapshots\restore\TransportRestoreSnapshot.java,68,25,15,108,23.14814814814815
.\server\src\main\java\org\elasticsearch\action\admin\cluster\state\ClusterStateRequest.java,162,20,28,210,9.523809523809524
.\server\src\main\java\org\elasticsearch\action\admin\cluster\state\ClusterStateResponse.java,76,36,16,128,28.125
.\server\src\main\java\org\elasticsearch\action\admin\cluster\state\TransportClusterState.java,193,24,25,242,9.917355371900827
.\server\src\main\java\org\elasticsearch\action\admin\cluster\tasks\PendingClusterTasksAction.java,9,18,5,32,56.25
.\server\src\main\java\org\elasticsearch\action\admin\cluster\tasks\PendingClusterTasksRequest.java,11,18,6,35,51.42857142857143
.\server\src\main\java\org\elasticsearch\action\admin\cluster\tasks\PendingClusterTasksResponse.java,44,18,12,74,24.324324324324323
.\server\src\main\java\org\elasticsearch\action\admin\cluster\tasks\TransportPendingClusterTasksAction.java,45,19,10,74,25.675675675675677
.\server\src\main\java\org\elasticsearch\action\admin\indices\alias\Alias.java,71,27,18,116,23.275862068965516
.\server\src\main\java\org\elasticsearch\action\admin\indices\alias\AliasesNotFoundException.java,14,20,6,40,50.0
.\server\src\main\java\org\elasticsearch\action\admin\indices\close\TransportVerifyShardBeforeCloseAction.java,140,29,24,193,15.025906735751295
.\server\src\main\java\org\elasticsearch\action\admin\indices\create\CreatePartitionsRequest.java,110,31,15,156,19.871794871794872
.\server\src\main\java\org\elasticsearch\action\admin\indices\create\package-info.java,1,21,1,23,91.30434782608695
.\server\src\main\java\org\elasticsearch\action\admin\indices\create\TransportCreatePartitions.java,285,48,42,375,12.8
.\server\src\main\java\org\elasticsearch\action\admin\indices\delete\DeleteIndexRequest.java,23,22,9,54,40.74074074074074
.\server\src\main\java\org\elasticsearch\action\admin\indices\delete\package-info.java,1,21,1,23,91.30434782608695
.\server\src\main\java\org\elasticsearch\action\admin\indices\delete\TransportDeleteIndex.java,75,22,14,111,19.81981981981982
.\server\src\main\java\org\elasticsearch\action\admin\indices\forcemerge\ForceMergeAction.java,9,18,5,32,56.25
.\server\src\main\java\org\elasticsearch\action\admin\indices\forcemerge\ForceMergeRequest.java,81,61,21,163,37.423312883435585
.\server\src\main\java\org\elasticsearch\action\admin\indices\forcemerge\ForceMergeResponse.java,14,21,6,41,51.21951219512195
.\server\src\main\java\org\elasticsearch\action\admin\indices\forcemerge\package-info.java,1,21,1,23,91.30434782608695
.\server\src\main\java\org\elasticsearch\action\admin\indices\forcemerge\TransportForceMergeAction.java,75,24,13,112,21.428571428571427
.\server\src\main\java\org\elasticsearch\action\admin\indices\mapping\package-info.java,1,21,1,23,91.30434782608695
.\server\src\main\java\org\elasticsearch\action\admin\indices\mapping\put\package-info.java,1,21,1,23,91.30434782608695
.\server\src\main\java\org\elasticsearch\action\admin\indices\package-info.java,1,21,1,23,91.30434782608695
.\server\src\main\java\org\elasticsearch\action\admin\indices\refresh\package-info.java,1,21,1,23,91.30434782608695
.\server\src\main\java\org\elasticsearch\action\admin\indices\refresh\RefreshRequest.java,14,26,7,47,55.319148936170215
.\server\src\main\java\org\elasticsearch\action\admin\indices\refresh\RefreshResponse.java,14,21,6,41,51.21951219512195
.\server\src\main\java\org\elasticsearch\action\admin\indices\refresh\TransportRefresh.java,49,21,11,81,25.925925925925927
.\server\src\main\java\org\elasticsearch\action\admin\indices\refresh\TransportShardRefreshAction.java,53,18,10,81,22.22222222222222
.\server\src\main\java\org\elasticsearch\action\admin\indices\retention\package-info.java,1,27,2,30,90.0
.\server\src\main\java\org\elasticsearch\action\admin\indices\retention\SyncRetentionLeasesAction.java,12,20,6,38,52.63157894736842
.\server\src\main\java\org\elasticsearch\action\admin\indices\retention\SyncRetentionLeasesRequest.java,14,20,7,41,48.78048780487805
.\server\src\main\java\org\elasticsearch\action\admin\indices\retention\TransportSyncRetentionLeasesAction.java,95,21,13,129,16.27906976744186
.\server\src\main\java\org\elasticsearch\action\admin\indices\settings\put\TransportUpdateSettings.java,80,21,16,117,17.94871794871795
.\server\src\main\java\org\elasticsearch\action\admin\indices\settings\put\UpdateSettingsRequest.java,70,24,15,109,22.01834862385321
.\server\src\main\java\org\elasticsearch\action\admin\indices\shrink\ResizeRequest.java,76,23,15,114,20.17543859649123
.\server\src\main\java\org\elasticsearch\action\admin\indices\shrink\ResizeResponse.java,24,23,7,54,42.592592592592595
.\server\src\main\java\org\elasticsearch\action\admin\indices\shrink\ResizeType.java,5,21,2,28,75.0
.\server\src\main\java\org\elasticsearch\action\admin\indices\shrink\TransportResize.java,126,21,19,166,12.650602409638553
.\server\src\main\java\org\elasticsearch\action\admin\indices\stats\CommonStats.java,87,19,15,121,15.702479338842975
.\server\src\main\java\org\elasticsearch\action\admin\indices\stats\CommonStatsFlags.java,135,35,31,201,17.412935323383085
.\server\src\main\java\org\elasticsearch\action\admin\indices\stats\IndexShardStats.java,27,18,8,53,33.9622641509434
.\server\src\main\java\org\elasticsearch\action\admin\indices\stats\IndexStats.java,40,18,9,67,26.865671641791046
.\server\src\main\java\org\elasticsearch\action\admin\indices\stats\IndicesStatsRequest.java,67,29,19,115,25.217391304347824
.\server\src\main\java\org\elasticsearch\action\admin\indices\stats\IndicesStatsResponse.java,62,18,14,94,19.148936170212767
.\server\src\main\java\org\elasticsearch\action\admin\indices\stats\ShardStats.java,64,22,11,97,22.68041237113402
.\server\src\main\java\org\elasticsearch\action\admin\indices\stats\TransportIndicesStats.java,101,22,16,139,15.827338129496402
.\server\src\main\java\org\elasticsearch\action\admin\package-info.java,1,21,1,23,91.30434782608695
.\server\src\main\java\org\elasticsearch\action\bulk\BackoffPolicy.java,65,54,16,135,40.0
.\server\src\main\java\org\elasticsearch\action\bulk\BulkRequestExecutor.java,8,20,4,32,62.5
.\server\src\main\java\org\elasticsearch\action\FailedNodeException.java,24,18,9,51,35.294117647058826
.\server\src\main\java\org\elasticsearch\action\NoShardAvailableActionException.java,25,18,10,53,33.9622641509434
.\server\src\main\java\org\elasticsearch\action\NoSuchNodeException.java,11,18,6,35,51.42857142857143
.\server\src\main\java\org\elasticsearch\action\NotifyOnceListener.java,19,23,8,50,46.0
.\server\src\main\java\org\elasticsearch\action\package-info.java,1,21,1,23,91.30434782608695
.\server\src\main\java\org\elasticsearch\action\PrimaryMissingActionException.java,12,18,6,36,50.0
.\server\src\main\java\org\elasticsearch\action\resync\ResyncReplicationRequest.java,65,21,15,101,20.792079207920793
.\server\src\main\java\org\elasticsearch\action\resync\TransportResyncReplicationAction.java,138,31,19,188,16.48936170212766
.\server\src\main\java\org\elasticsearch\action\ShardOperationFailedException.java,31,34,12,77,44.15584415584416
.\server\src\main\java\org\elasticsearch\action\StepListener.java,29,49,11,89,55.056179775280896
.\server\src\main\java\org\elasticsearch\action\support\ActiveShardCount.java,141,59,25,225,26.22222222222222
.\server\src\main\java\org\elasticsearch\action\support\ActiveShardsObserver.java,88,37,18,143,25.874125874125873
.\server\src\main\java\org\elasticsearch\action\support\broadcast\BroadcastRequest.java,68,18,14,100,18.0
.\server\src\main\java\org\elasticsearch\action\support\broadcast\BroadcastResponse.java,62,33,14,109,30.275229357798164
.\server\src\main\java\org\elasticsearch\action\support\broadcast\BroadcastShardOperationFailedException.java,15,23,6,44,52.27272727272727
.\server\src\main\java\org\elasticsearch\action\support\broadcast\node\TransportBroadcastByNodeAction.java,410,99,70,579,17.098445595854923
.\server\src\main\java\org\elasticsearch\action\support\ChannelActionListener.java,30,18,7,55,32.72727272727273
.\server\src\main\java\org\elasticsearch\action\support\DefaultShardOperationFailedException.java,33,18,9,60,30.0
.\server\src\main\java\org\elasticsearch\action\support\HandledTransportAction.java,39,21,7,67,31.34328358208955
.\server\src\main\java\org\elasticsearch\action\support\IndicesOptions.java,122,55,29,206,26.699029126213592
.\server\src\main\java\org\elasticsearch\action\support\master\AcknowledgedRequest.java,40,36,14,90,40.0
.\server\src\main\java\org\elasticsearch\action\support\master\AcknowledgedResponse.java,37,25,11,73,34.24657534246575
.\server\src\main\java\org\elasticsearch\action\support\master\MasterNodeReadRequest.java,26,26,10,62,41.935483870967744
.\server\src\main\java\org\elasticsearch\action\support\master\MasterNodeRequest.java,29,24,12,65,36.92307692307692
.\server\src\main\java\org\elasticsearch\action\support\master\ShardsAcknowledgedResponse.java,37,23,11,71,32.394366197183096
.\server\src\main\java\org\elasticsearch\action\support\master\TransportMasterNodeAction.java,204,29,30,263,11.02661596958175
.\server\src\main\java\org\elasticsearch\action\support\master\TransportMasterNodeReadAction.java,29,22,7,58,37.93103448275862
.\server\src\main\java\org\elasticsearch\action\support\nodes\BaseNodeResponse.java,23,24,9,56,42.857142857142854
.\server\src\main\java\org\elasticsearch\action\support\nodes\BaseNodesRequest.java,36,18,13,67,26.865671641791046
.\server\src\main\java\org\elasticsearch\action\support\nodes\BaseNodesResponse.java,34,37,12,83,44.57831325301205
